"","Overall"
"X1494",14.3688335935665
"X1495",14.4622737149604
"X1496",14.565666990921
"X1497",14.6305106345682
"X1498",14.707556796844
"X1499",14.7458203457527
"X1500",14.7975299567057
"X1501",14.8634564053584
"X1502",14.8900147358657
"X1503",14.9239492684841
"X1504",14.965383785436
"X1505",14.9935008814285
"X1506",15.0668766542234
"X1507",15.1176800743181
"X1508",15.1930305587045
"X1509",15.2506775397585
"X1510",15.3090657800032
"X1511",15.3783269743734
"X1512",15.4704444563811
"X1513",15.5637266825025
"X1514",15.6519626169906
"X1515",15.7323403943359
"X1516",15.7983238402352
"X1517",15.8832759550576
"X1518",15.9605056385385
"X1519",16.0438892954222
"X1520",16.1081974565133
"X1521",16.1342666487369
"X1522",16.1599712593456
"X1523",16.1798034121536
"X1524",16.2099211645004
"X1525",16.2573880256025
"X1526",16.2921988591814
"X1527",16.3309407290834
"X1528",16.3405794259934
"X1529",16.3626808559872
"X1530",16.3949890738921
"X1531",16.4092551726526
"X1532",16.4213374190691
"X1533",16.4326337681602
"X1534",16.4361056541787
"X1535",16.4126606355388
"X1536",16.4097021459649
"X1537",16.4164877543563
"X1538",16.435904484705
"X1539",16.437955629893
"X1540",16.4552734304775
"X1541",16.4624069919756
"X1542",16.4769340381965
"X1543",16.4798152610932
"X1544",16.5224080455607
"X1545",16.5499122058765
"X1546",16.5761637071865
"X1547",16.56526429437
"X1548",16.5842646884427
"X1549",16.5992467705351
"X1550",16.6089372789786
"X1551",16.6050205349128
"X1552",16.6322733972072
"X1553",16.6273599176277
"X1554",16.6180996442635
"X1555",16.6127786313749
"X1556",16.6232491048911
"X1557",16.6248902654095
"X1558",16.6291924639996
"X1559",16.6543991779465
"X1560",16.6708968733432
"X1561",16.6674068229018
"X1562",16.662638019431
"X1563",16.6514154442233
"X1564",16.6350720726235
"X1565",16.6171445983853
"X1566",16.6131964420512
"X1567",16.6006764035759
"X1568",16.5863610697053
"X1569",16.5593312915847
"X1570",16.556981038204
"X1571",16.5782072444957
"X1572",16.5849092776633
"X1573",16.5986718670491
"X1574",16.6106932331645
"X1575",16.6198114653215
"X1576",16.6211773417873
"X1577",16.638870647174
"X1578",16.6817362560345
"X1579",16.7058133604414
"X1580",16.7021410008391
"X1581",16.7133184438879
"X1582",16.7290270756047
"X1583",16.7513376323409
"X1584",16.7715269564364
"X1585",16.8171780860779
"X1586",16.8347598046458
"X1587",16.8391148384468
"X1588",16.8530694520103
"X1589",16.8940817160855
"X1590",16.9473808741468
"X1591",17.0004711570931
"X1592",17.078195909487
"X1593",17.1323412703409
"X1594",17.174220501955
"X1595",17.235347969519
"X1596",17.3022832006781
"X1597",17.3636406805907
"X1598",17.4397312171814
"X1599",17.5232188958091
"X1600",17.6058131899867
"X1601",17.677985009045
"X1602",17.7760680466813
"X1603",17.9018712508635
"X1604",18.0063481434906
"X1605",18.1159512064436
"X1606",18.2230202251551
"X1607",18.2791721340256
"X1608",18.3387333879816
"X1609",18.3958663306506
"X1610",18.4595229286648
"X1611",18.5223804947664
"X1612",18.5616718422964
"X1613",18.6361475282177
"X1614",18.6855295036404
"X1615",18.7457761358698
"X1616",18.836662653136
"X1617",18.9030948720413
"X1618",18.9587384837342
"X1619",19.0052656704071
"X1620",19.0625350185995
"X1621",19.1210225992109
"X1622",19.1514991808963
"X1623",19.1812713879607
"X1624",19.2110756947265
"X1625",19.2268321369178
"X1626",19.264236532979
"X1627",19.2753086144642
"X1628",19.2672130066282
"X1629",19.2424746549855
"X1630",19.202091363784
"X1631",19.1491817446771
"X1632",19.1250224241314
"X1633",19.0864786640137
"X1634",19.0547629588696
"X1635",19.0050474601103
"X1636",18.9893253049663
"X1637",19.0012649352058
"X1638",19.0069597268933
"X1639",19.0200857328317
"X1640",19.0388993806283
"X1641",19.0511616603131
"X1642",19.0817223352179
"X1643",19.1240315332876
"X1644",19.1634080908476
"X1645",19.2047493022674
"X1646",19.2316339997379
"X1647",19.2631717972844
"X1648",19.2939264170572
"X1649",19.3346573091317
"X1650",19.3592202047429
"X1651",19.3470393055906
"X1652",19.3115685782915
"X1653",19.2579589368315
"X1654",19.178592573985
"X1655",19.0787646059345
"X1656",18.9700844438303
"X1657",18.8441871442691
"X1658",18.695516883484
"X1659",18.5378976260074
"X1660",18.3685980680577
"X1661",18.1717328590992
"X1662",17.9705150543769
"X1663",17.7369751898474
"X1664",17.4906948306654
"X1665",17.2284347469414
"X1666",16.9307653148595
"X1667",16.6269506022762
"X1668",16.3186804879363
"X1669",15.9836022018929
"X1670",15.6471691531328
"X1671",15.294657735221
"X1672",14.9452594400024
"X1673",14.601200761092
"X1674",14.2555880213441
"X1675",13.9366541430105
"X1676",13.6187276460783
"X1677",13.2709870990942
"X1678",12.9511844357957
"X1679",12.6391074882151
"X1680",12.3443015421438
"X1681",12.0726219515358
"X1682",11.7916860214415
"X1683",11.5052145375238
"X1684",11.2018157399909
"X1685",10.9068155397192
"X1686",10.6463309478049
"X1687",10.3784388784712
"X1688",10.1089857958329
"X1689",9.83121516353273
"X1690",9.67796674280107
"X1691",9.95933648712869
"X1692",10.2389903545473
"X1693",10.5099165990434
"X1694",10.7818934429034
"X1695",11.065533182085
"X1696",11.3445789837087
"X1697",11.6281872699294
"X1698",11.9063398137409
"X1699",12.185693736003
"X1700",12.4452124395889
"X1701",12.7050821251908
"X1702",12.9499696470571
"X1703",13.2150127612073
"X1704",13.4683456459128
"X1705",13.7333425410491
"X1706",14.0116888522848
"X1707",14.290760543542
"X1708",14.5708714025562
"X1709",14.86008920853
"X1710",15.1322228741178
"X1711",15.4088300749361
"X1712",15.6789658458483
"X1713",15.9632954057797
"X1714",16.2207105133261
"X1715",16.4692813359615
"X1716",16.7058109137061
"X1717",16.9186644066246
"X1718",17.1154514544722
"X1719",17.3015955732188
"X1720",17.4745121468831
"X1721",17.6059333855022
"X1722",17.6957627787755
"X1723",17.7607866049568
"X1724",17.7850128428803
"X1725",17.7775975312067
"X1726",17.7461849534227
"X1727",17.6858507846335
"X1728",17.5983924224897
"X1729",17.4822396147991
"X1730",17.3634289820628
"X1731",17.2279631291613
"X1732",17.0881099116927
"X1733",16.9474675894532
"X1734",16.8101381717519
"X1735",16.6809567317354
"X1736",16.5664191405717
"X1737",16.4846157670611
"X1738",16.4033098887309
"X1739",16.3239809444095
"X1740",16.2684497761794
"X1741",16.2286968183325
"X1742",16.199172874891
"X1743",16.1793800467134
"X1744",16.1762969953848
"X1745",16.1884723385188
"X1746",16.198400206892
"X1747",16.2445053532746
"X1748",16.3127863263276
"X1749",16.3995896232979
"X1750",16.512994777888
"X1751",16.6376790594
"X1752",16.7790044456179
"X1753",16.919026786676
"X1754",17.0522736041007
"X1755",17.1937647995876
"X1756",17.3252018983443
"X1757",17.4518076368764
"X1758",17.574452436012
"X1759",17.6565426267843
"X1760",17.7255368950027
"X1761",17.7699539285584
"X1762",17.812380456803
"X1763",17.856748889614
"X1764",17.8932072390768
"X1765",17.9174237685325
"X1766",17.9300684641032
"X1767",17.9324113164591
"X1768",17.9319741316781
"X1769",17.9202721322317
"X1770",17.9201008893287
"X1771",17.9085522301564
"X1772",17.8863769990919
"X1773",17.8412569917569
"X1774",17.7980843620391
"X1775",17.7311280752016
"X1776",17.6548436955275
"X1777",17.5867163043854
"X1778",17.5290473421425
"X1779",17.4620188943855
"X1780",17.3786848893908
"X1781",17.2882710351638
"X1782",17.207301982466
"X1783",17.1122638667902
"X1784",17.0341161551173
"X1785",16.9431683489917
"X1786",16.8650620224822
"X1787",16.7839066159818
"X1788",16.7257727747205
"X1789",16.6754768536688
"X1790",16.6234838199606
"X1791",16.5777179718012
"X1792",16.5327655849618
"X1793",16.488276685381
"X1794",16.4938205250365
"X1795",16.4830323894843
"X1796",16.4718986387036
"X1797",16.3626434648087
"X1798",16.3001042484442
"X1799",16.2592150948528
"X1800",16.2363169116564
"X1801",16.2336898184134
"X1802",16.2480877865332
"X1803",16.2440220422258
"X1804",16.2834684901671
"X1805",16.3413750377984
"X1806",16.4980673383196
"X1807",16.6551706535936
"X1808",16.8299567852277
"X1809",16.9847100350505
"X1810",17.1593524774022
"X1811",17.3518628669138
"X1812",17.5330934011086
"X1813",17.7258440291982
"X1814",17.9195336869272
"X1815",18.1271352059765
"X1816",18.3074475160905
"X1817",18.4890899034231
"X1818",18.6822482934342
"X1819",18.8338264860274
"X1820",18.9809385191696
"X1821",19.1729350263547
"X1822",19.3596015900139
"X1823",19.5508008466066
"X1824",19.7135891414024
"X1825",19.8801065572658
"X1826",20.0425728344507
"X1827",20.4894204312994
"X1828",20.9489841259706
"X1829",21.3890094867024
"X1830",21.7762193501426
"X1831",22.112542689809
"X1832",22.4250693813693
"X1833",22.7237896104304
"X1834",23.0087596640637
"X1835",23.2810502648232
"X1836",23.2510895695962
"X1837",23.1825249365832
"X1838",23.1050827875322
"X1839",23.0342485694362
"X1840",22.9503872150621
"X1841",22.8527709176167
"X1842",22.7710562719009
"X1843",22.6955324855452
"X1844",22.6034641178901
"X1845",22.5268118746918
"X1846",22.4803579059813
"X1847",22.4313506801269
"X1848",22.351217360706
"X1849",22.2912151990779
"X1850",22.2432151809821
"X1851",22.1719659309186
"X1852",22.0941113665011
"X1853",22.0089076911334
"X1854",21.9158181400506
"X1855",21.8468859602783
"X1856",21.7787987609842
"X1857",21.7257885963929
"X1858",21.6805945870427
"X1859",21.6028986216784
"X1860",21.5427155319992
"X1861",21.469131651301
"X1862",21.4043176303513
"X1863",21.3064895618153
"X1864",21.1748738873088
"X1865",21.0034123576276
"X1866",20.8247614924967
"X1867",20.5821186866491
"X1868",20.3097958026963
"X1869",19.9313379746585
"X1870",19.4852372101543
"X1871",18.9603073640576
"X1872",18.3658577444661
"X1873",17.7269332906755
"X1874",17.0647378629216
"X1875",16.3290840446109
"X1876",15.6090116591691
"X1877",14.9215122844272
"X1878",14.3453145157144
"X1879",13.8340854503388
"X1880",13.4264879616361
"X1881",13.1769362460641
"X1882",13.0053907676367
"X1883",13.0210500686274
"X1884",13.2039481271733
"X1885",13.5497569589421
"X1886",14.0515500006536
"X1887",14.7169235310662
"X1888",15.5442886355702
"X1889",16.528653577615
"X1890",17.6670808526779
"X1891",18.9721140458199
"X1892",20.3571219439451
"X1893",21.903763558084
"X1894",23.5297889033854
"X1895",25.2687155017428
"X1896",27.0748063627144
"X1897",28.9153435815336
"X1898",30.7933028819722
"X1899",32.6287562951155
"X1900",34.3976408720984
"X1901",36.1301875916587
"X1902",37.7591070057896
"X1903",39.2773098175901
"X1904",40.6415855370338
"X1905",41.8224782699286
"X1906",42.8444763228272
"X1907",43.6562960253686
"X1908",44.302512981041
"X1909",44.7834433674903
"X1910",45.0693341124834
"X1911",45.1663394976901
"X1912",45.1479515890752
"X1913",44.9710668002549
"X1914",44.6691553766696
"X1915",44.2665319975699
"X1916",43.7524518993766
"X1917",43.172879786994
"X1918",42.5541340368352
"X1919",41.8846861748958
"X1920",41.2016931258571
"X1921",40.4349199215689
"X1922",39.6580363110725
"X1923",38.8821098021242
"X1924",38.1339431572519
"X1925",37.4083895407467
"X1926",36.687380328208
"X1927",35.9765415522381
"X1928",35.3147204875953
"X1929",34.6660075689069
"X1930",34.0634011771453
"X1931",33.5015937768962
"X1932",32.9708774282233
"X1933",32.4610392015328
"X1934",31.9764151072504
"X1935",31.5144745958997
"X1936",31.1142808137387
"X1937",30.7043720803144
"X1938",30.3320058283059
"X1939",30.0036404775079
"X1940",29.7030371995718
"X1941",29.3816288512641
"X1942",29.0805837464517
"X1943",28.7937313090433
"X1944",28.5222109025962
"X1945",28.2589277607113
"X1946",28.0350294788279
"X1947",27.8227004422975
"X1948",27.5985043402075
"X1949",27.3647916944737
"X1950",27.2194465570551
"X1951",27.012159963927
"X1952",26.8647601884186
"X1953",26.7005819596474
"X1954",26.5392235763468
"X1955",26.3637686741679
"X1956",26.1892986497909
"X1957",26.0270732884103
"X1958",25.9095735167527
"X1959",25.7248004373865
"X1960",25.622015708497
"X1961",25.4718979758769
"X1962",25.3540377208088
"X1963",25.2480933073374
"X1964",25.1772748925773
"X1965",25.1192106406275
"X1966",25.0643736928695
"X1967",25.0105544347366
"X1968",25.0142125338685
"X1969",24.9860154311396
"X1970",25.0042135204784
"X1971",25.0382857941565
"X1972",25.061716996753
"X1973",25.0710392012377
"X1974",25.092158180222
"X1975",25.1346199602106
"X1976",25.1598321278747
"X1977",25.1666725559437
"X1978",25.1788605973621
"X1979",25.1705552856945
"X1980",25.1656641230468
"X1981",25.1663778379523
"X1982",25.1715643566894
"X1983",25.1501492552164
"X1984",25.1204798998246
"X1985",25.1005673359556
"X1986",25.0659423089249
"X1987",25.0258753367861
"X1988",25.0263802179662
"X1989",24.9932944287001
"X1990",24.9624414536146
"X1991",24.9383418291883
"X1992",24.929477454198
"X1993",24.8968812388405
"X1994",24.8638837212046
"X1995",24.8555359283477
"X1996",24.8848254841324
"X1997",24.8761502428092
"X1998",24.8951861320222
"X1999",24.933091483635
"X2000",24.9408328206806
"X2001",24.9613982692154
"X2002",25.0358310385883
"X2003",25.1186370980596
"X2004",25.2072737153813
"X2005",25.2926769411108
"X2006",25.4003737252765
"X2007",25.5126570153681
"X2008",25.6515497920197
"X2009",25.8453901565174
"X2010",26.0629035912915
"X2011",26.2818940884202
"X2012",26.4916407716994
"X2013",26.7565462733477
"X2014",27.0246634089065
"X2015",27.2993844784232
"X2016",27.5980211805876
"X2017",27.8953302504821
"X2018",28.201834637305
"X2019",28.4903201041678
"X2020",28.8141115496018
"X2021",29.1542247253006
"X2022",29.4802111319802
"X2023",29.8350647338354
"X2024",30.2110736173805
"X2025",30.6362556824425
"X2026",31.0764692942862
"X2027",31.52801442132
"X2028",32.018284976018
"X2029",32.5048270891918
"X2030",33.0312318768539
"X2031",33.5371016580233
"X2032",34.0868295899865
"X2033",34.63097046674
"X2034",35.15247944162
"X2035",35.6738772420572
"X2036",36.2097160300631
"X2037",36.7458199517311
"X2038",37.2774365777402
"X2039",37.8145321683415
"X2040",38.4023364865116
"X2041",38.9550975692054
"X2042",39.5382038036076
"X2043",40.1263374016172
"X2044",40.7281032276068
"X2045",41.31996721402
"X2046",41.9538191960146
"X2047",42.5766344834614
"X2048",43.2002566449179
"X2049",43.8039200846625
"X2050",44.3875010613992
"X2051",44.9530518130266
"X2052",45.4931728728974
"X2053",46.0431259743698
"X2054",46.60812994171
"X2055",47.0957871103616
"X2056",47.5998593790662
"X2057",48.056989274311
"X2058",48.524995167059
"X2059",48.9861773920799
"X2060",49.4433088083223
"X2061",49.8929297604159
"X2062",50.3064862914938
"X2063",50.6625803623382
"X2064",51.0602085024575
"X2065",51.4234636173667
"X2066",51.7993775067886
"X2067",52.109587205958
"X2068",52.451287130485
"X2069",52.7801321794593
"X2070",53.107385335453
"X2071",53.4032484089396
"X2072",53.7095900970701
"X2073",53.9786457112843
"X2074",54.2633627392817
"X2075",54.5672176660492
"X2076",54.8617848082036
"X2077",55.1339041752929
"X2078",55.3767785380177
"X2079",55.6248421946202
"X2080",55.9051717298415
"X2081",56.1503001924004
"X2082",56.3837256880911
"X2083",56.6135804125451
"X2084",56.8228560393689
"X2085",57.0549003621047
"X2086",57.3105461288243
"X2087",57.5706058370933
"X2088",57.8230029220797
"X2089",58.0691569766242
"X2090",58.3555895943997
"X2091",58.6298721745103
"X2092",58.8988201982612
"X2093",59.1651217851466
"X2094",59.4177019493986
"X2095",59.6269948640378
"X2096",59.8431336050256
"X2097",60.0240188261636
"X2098",60.16230122928
"X2099",60.2559114848584
"X2100",60.3451968425941
"X2101",60.4038134984978
"X2102",60.4458100430196
"X2103",60.4710514412409
"X2104",60.4752501141517
"X2105",60.4270660452884
"X2106",60.3643986806713
"X2107",60.2649598142937
"X2108",60.1624961312933
"X2109",60.0616565091305
"X2110",59.9769835529784
"X2111",59.8724072456596
"X2112",59.7723495678171
"X2113",59.6674002235631
"X2114",59.6049317205871
"X2115",59.5426084819303
"X2116",59.4740283637889
"X2117",59.4564193195943
"X2118",59.4008094514698
"X2119",59.3032138908632
"X2120",59.1979945138751
"X2121",59.0600294328624
"X2122",58.851530968637
"X2123",58.5767468882322
"X2124",58.2775094134333
"X2125",57.9691245239034
"X2126",57.552331420973
"X2127",57.1180451326334
"X2128",56.6269463885225
"X2129",56.0443727021341
"X2130",55.4003643878639
"X2131",54.7220283679836
"X2132",53.9929641060951
"X2133",53.1782167853721
"X2134",52.2863250564814
"X2135",51.2628687249425
"X2136",50.1261288932498
"X2137",48.8763843809084
"X2138",47.514288160801
"X2139",46.0367376807547
"X2140",44.4500143050165
"X2141",42.6889265605952
"X2142",40.7745001792162
"X2143",38.7153052139481
"X2144",36.5550063464181
"X2145",34.2671485510619
"X2146",31.8727957373716
"X2147",29.3834816790678
"X2148",26.7860144223295
"X2149",24.1254406011866
"X2150",21.4315628475779
"X2151",18.7219951958844
"X2152",16.0063359373841
"X2153",13.3242318136747
"X2154",10.9894438709015
"X2155",13.7240180259137
"X2156",16.3912142762753
"X2157",18.9475367676057
"X2158",21.4263227752073
"X2159",23.7569437324694
"X2160",25.9834045202183
"X2161",28.07553374741
"X2162",30.0549373173135
"X2163",31.8960683601803
"X2164",33.6199406471975
"X2165",35.2383047212762
"X2166",36.756353062865
"X2167",38.2008727443229
"X2168",39.5685831102178
"X2169",40.8296341153683
"X2170",42.0457410747808
"X2171",43.2075004361146
"X2172",44.3134408386538
"X2173",45.4008268969312
"X2174",46.4295510604982
"X2175",47.3954754785698
"X2176",48.2982463233512
"X2177",49.1291381921899
"X2178",49.912731757489
"X2179",50.5704252570379
"X2180",51.164671376887
"X2181",51.6583620593609
"X2182",52.0783681193418
"X2183",52.4651773959141
"X2184",52.8168979532426
"X2185",53.0962960591549
"X2186",53.3817648569507
"X2187",53.6423336772132
"X2188",53.9399512369431
"X2189",54.2796286108936
"X2190",54.6952783720945
"X2191",55.228487185576
"X2192",55.8720205275473
"X2193",56.6935231258639
"X2194",57.6840546062695
"X2195",58.8614924213347
"X2196",60.2656842072322
"X2197",61.9310757789574
"X2198",63.7693710714246
"X2199",65.7861036344418
"X2200",67.8530059563643
"X2201",69.8651410798272
"X2202",71.6884524455008
"X2203",73.2614163762776
"X2204",74.4737607706321
"X2205",75.1135054216247
"X2206",75.0916874959739
"X2207",74.2923487727917
"X2208",72.6671851083843
"X2209",70.2242646042114
"X2210",66.937807375775
"X2211",62.9454787877913
"X2212",58.3228757452768
"X2213",53.1665444201421
"X2214",47.6919675330835
"X2215",42.0055333294036
"X2216",36.3193974136663
"X2217",30.7525376328017
"X2218",25.41189853047
"X2219",20.4419017521318
"X2220",15.8450676246418
"X2221",11.6698957362488
"X2222",11.1141990862976
"X2223",14.1954267204958
"X2224",16.8039059384681
"X2225",19.0450913759981
"X2226",20.9258635090238
"X2227",22.4669286311698
"X2228",23.7668745982077
"X2229",24.8428021022883
"X2230",25.701791428089
"X2231",26.398105523075
"X2232",26.9191300756136
"X2233",27.3592642227167
"X2234",27.7119789699522
"X2235",28.0133551741064
"X2236",28.3248927320615
"X2237",28.5413939386319
"X2238",28.7204311406913
"X2239",28.9224882439285
"X2240",29.159408274751
"X2241",29.4279507150359
"X2242",29.77612062347
"X2243",30.1614861256381
"X2244",30.5698467423418
"X2245",31.0342939163146
"X2246",31.5736927548118
"X2247",32.143874132537
"X2248",32.7050647092409
"X2249",33.2572026111863
"X2250",33.7857840592625
"X2251",34.2759084971934
"X2252",34.7847023659702
"X2253",35.2998615605893
"X2254",35.8052704254522
"X2255",36.2678370024754
"X2256",36.6831700670957
"X2257",37.075561009674
"X2258",37.4275493521986
"X2259",37.7793360737362
"X2260",38.1225596747365
"X2261",38.4416163022021
"X2262",38.7213939445157
"X2263",38.9453694442125
"X2264",39.1811262617865
"X2265",39.4520300448769
"X2266",39.7188956717996
"X2267",39.9905960312268
"X2268",40.24633159425
"X2269",40.4962097728749
"X2270",40.7539817838371
"X2271",40.9837826264599
"X2272",41.2271917181394
"X2273",41.4437966597966
"X2274",41.6356284439943
"X2275",41.8257920260619
"X2276",42.0152139867356
"X2277",42.2576471798224
"X2278",42.4796297051671
"X2279",42.6571715771625
"X2280",42.8917108183001
"X2281",43.1053199126296
"X2282",43.2969710927292
"X2283",43.4735811772474
"X2284",43.6621263571883
"X2285",43.8311585179875
"X2286",43.9237889922345
"X2287",44.0316151701731
"X2288",44.1329402720309
"X2289",44.1779839382772
"X2290",44.1928690883223
"X2291",44.2242390785725
"X2292",44.2157705763621
"X2293",44.1477496305271
"X2294",44.0456090569814
"X2295",43.8963035913656
"X2296",43.687740959205
"X2297",43.3918769131066
"X2298",43.036518279018
"X2299",42.6179362827067
"X2300",42.0992489971062
"X2301",41.5018759671491
"X2302",40.892801916344
"X2303",40.2890352215711
"X2304",39.6604029930252
"X2305",39.0002735811712
"X2306",38.3234706283505
"X2307",37.5934047883262
"X2308",36.8726525057185
"X2309",36.1194246766336
"X2310",35.3950281478025
"X2311",34.6022334244284
"X2312",33.7678802270075
"X2313",32.9747538643017
"X2314",32.1757171179384
"X2315",31.4051563447717
"X2316",30.7137834928816
"X2317",30.0572416484026
"X2318",29.5066334001682
"X2319",28.9881902552098
"X2320",28.5338819864747
"X2321",28.1046863228511
"X2322",27.6727302801622
"X2323",27.3126586739573
"X2324",27.0204489363215
"X2325",26.8009920710376
"X2326",26.6030180018188
"X2327",26.4294216813756
"X2328",26.3195703255465
"X2329",26.2745928143448
"X2330",26.2827150829359
"X2331",26.3675123559505
"X2332",26.4797518257036
"X2333",26.6170207106204
"X2334",26.7281701943391
"X2335",26.8546764701129
"X2336",26.9199376924709
"X2337",26.8741601293721
"X2338",26.7010096093856
"X2339",26.4735471167151
"X2340",26.1285058514721
"X2341",25.7042505841537
"X2342",25.158348661081
"X2343",24.5544480408184
"X2344",23.8260862006041
"X2345",23.016604240608
"X2346",22.2253154926627
"X2347",21.3987433797644
"X2348",20.5432018189435
"X2349",19.7742059032026
"X2350",19.013148916329
"X2351",18.2407910213664
"X2352",17.4833939992242
"X2353",16.7846191870211
"X2354",16.1476481602105
"X2355",15.5334489578151
"X2356",14.9972215810191
"X2357",14.4712734975333
"X2358",13.9704115088652
"X2359",13.4906482646327
"X2360",13.0872777947759
"X2361",12.6274257104063
"X2362",12.0937330640251
"X2363",11.5743235670373
"X2364",11.0006309537073
"X2365",10.3963310106955
"X2366",9.7824063518251
"X2367",9.05944263184439
"X2368",9.72118814297277
"X2369",10.5798396221318
"X2370",11.4265438213371
"X2371",12.3322747928085
"X2372",13.3322835390122
"X2373",14.3862558087109
"X2374",15.4677090261521
"X2375",16.536528522925
"X2376",17.5741925661184
"X2377",18.6736346844908
"X2378",19.7677241854659
"X2379",20.8734554266332
"X2380",21.8219297731332
"X2381",22.6583498856203
"X2382",23.3266844664866
"X2383",23.823011899528
"X2384",24.2300754542008
"X2385",24.5366382839429
"X2386",24.5883987593239
"X2387",24.5198143495968
"X2388",24.3409891572502
"X2389",24.0503919162632
"X2390",23.60046855705
"X2391",23.1009281943055
"X2392",22.583656050128
"X2393",22.0674503269354
"X2394",21.5948588529133
"X2395",21.2450401011336
"X2396",20.8728842941509
"X2397",20.3889832926797
"X2398",19.9200532549158
"X2399",19.4891671902215
"X2400",19.0479847625813
"X2401",18.6670293108213
"X2402",18.2625995396252
"X2403",17.8306060739167
"X2404",17.3590726394192
"X2405",16.8854759396902
"X2406",16.4849080541103
"X2407",16.159682565365
"X2408",15.9009789077615
"X2409",15.7054029310225
"X2410",15.5218827296409
"X2411",15.3821868673798
"X2412",15.3219276611143
"X2413",15.3683761887129
"X2414",15.4686123131483
"X2415",15.559981386282
"X2416",15.660451995218
"X2417",15.7349518219697
"X2418",15.8371463465984
"X2419",16.0879279963881
"X2420",16.3664260995056
"X2421",16.6129748351354
"X2422",16.8749167784182
"X2423",17.1858782691719
"X2424",17.5027862071145
"X2425",17.8295053908845
"X2426",18.2076476108953
"X2427",18.4857494157339
"X2428",18.6934588777957
"X2429",19.1395857559984
"X2430",19.6789569555512
"X2431",20.1448658405917
"X2432",20.4566674242914
"X2433",20.748425743678
"X2434",20.9104681687711
"X2435",21.2593586332599
"X2436",21.8614509706139
"X2437",22.4081547358144
"X2438",22.8076064384535
"X2439",23.033191529733
"X2440",23.0327047150622
"X2441",23.0625518202636
"X2442",23.1169908758228
"X2443",23.2186283324413
"X2444",23.3097961214919
"X2445",23.2973696166503
"X2446",23.1589379145825
"X2447",22.8813897252675
"X2448",22.6381597519977
"X2449",22.593332187027
"X2450",22.580950283144
"X2451",22.6340257653177
"X2452",22.8470267473174
"X2453",22.8349826882851
"X2454",22.6764513710716
"X2455",22.6083803021547
"X2456",22.3407782743064
"X2457",21.9634335310498
"X2458",21.5862313219976
"X2459",21.2312943911884
"X2460",20.925794312048
"X2461",20.5409661238918
"X2462",20.216848355896
"X2463",19.9526411273877
"X2464",19.5880807665428
"X2465",19.4271192185827
"X2466",19.5031015733345
"X2467",19.6658226748741
"X2468",19.9018622878915
"X2469",20.157922332356
"X2470",20.384197742287
"X2471",20.4772342165835
"X2472",20.5348693295736
"X2473",20.7419946093432
"X2474",21.0429980986316
"X2475",21.3195891343665
"X2476",21.5942703526711
"X2477",21.961311659428
"X2478",22.2719809804825
"X2479",22.4866712258191
"X2480",22.8225978141408
"X2481",23.4031749699374
"X2482",23.9861107651378
"X2483",24.4244579308491
"X2484",24.8680917360933
"X2485",25.1890294643302
"X2486",25.3833992932372
"X2487",25.7659752105479
"X2488",26.4557526579975
"X2489",27.1653626327272
"X2490",27.9038706882923
"X2491",28.8316207757438
"X2492",29.7090278698382
"X2493",30.6928121007094
"X2494",31.5545156646873
"X2495",31.9784423626047
"X2496",32.0570481217167
